PID,Lot Area,Lot Config,Neighborhood,Bldg Type,Year Built,Central Air,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Cars,SalePrice
909176140,5000,Inside,SWISU,1Fam,1924,Y,1691,2,0,3,6,1,Gd,1,127000
909176150,7890,Corner,SWISU,1Fam,1939,Y,856,1,0,2,4,1,Gd,2,126000
909177100,7200,Inside,SWISU,Duplex,1967,Y,2650,3,0,6,10,0,,0,160000
909250030,9839,Inside,SWISU,1Fam,1931,Y,1666,1,0,3,7,1,Gd,0,100000
909250060,9638,Inside,SWISU,1Fam,1919,Y,2447,2,0,4,10,1,Gd,1,169000
909281080,10452,Inside,Crawfor,1Fam,1941,Y,2133,1,1,4,8,2,TA,1,257500
909426080,15600,Inside,Crawfor,Duplex,1950,Y,2177,2,1,5,11,0,,2,215000
909427230,9042,Inside,Crawfor,1Fam,1941,Y,2340,2,0,4,9,2,Gd,1,266500
909428280,17500,Inside,Crawfor,1Fam,1959,Y,1902,2,0,3,7,2,TA,2,335000
909452114,19645,FR2,Crawfor,1Fam,1994,Y,1652,2,1,3,6,0,,2,203135
909455030,3907,Inside,Blueste,TwnhsE,1989,Y,1034,1,0,1,4,1,TA,2,185000
909455040,3907,Inside,Blueste,TwnhsE,1989,Y,1191,2,0,2,5,1,TA,2,162500
909475140,15602,Inside,Crawfor,1Fam,1959,Y,1801,2,0,1,6,2,TA,2,289000
910202060,5436,Inside,IDOTRR,1Fam,1922,Y,1154,1,0,3,7,0,,1,125500
910203250,8154,Inside,IDOTRR,1Fam,1941,Y,540,1,0,1,4,0,,1,82000
910205120,9140,Inside,IDOTRR,1Fam,1921,Y,1107,1,0,2,5,0,,1,110000
911128180,7500,Inside,IDOTRR,1Fam,1920,Y,1128,1,0,2,6,0,,2,68400
911202100,8712,Inside,IDOTRR,1Fam,1900,Y,1178,1,0,2,7,0,,1,102776
911204090,8712,Inside,IDOTRR,1Fam,1952,N,1044,1,0,2,4,0,,2,55993
911204100,8712,Corner,IDOTRR,1Fam,1896,Y,952,1,0,3,5,0,,1,50138
911370510,3811,Corner,Crawfor,TwnhsE,2004,Y,1646,2,0,2,5,1,Gd,2,246000
914467040,11050,Inside,Mitchel,1Fam,1998,Y,1916,2,1,3,8,1,TA,3,254900
914475090,9620,Inside,Mitchel,1Fam,1977,Y,1285,2,0,3,6,1,Fa,2,190000
914476520,9196,Inside,Mitchel,1Fam,2003,Y,1560,2,0,3,7,0,,2,201000
914478045,12328,Inside,Mitchel,1Fam,1976,Y,1034,1,0,3,6,0,,3,169900
914478110,12760,Inside,Mitchel,Duplex,1976,Y,2048,3,0,5,9,0,,2,170000
916125360,57200,Inside,Timber,1Fam,1948,Y,1687,1,0,3,7,2,TA,2,160000
916386010,11896,Corner,Timber,1Fam,2008,Y,1346,2,0,3,6,1,TA,3,220000
916386020,9803,Inside,Timber,1Fam,2009,Y,1214,2,0,2,6,0,,2,179781
916386060,9802,Inside,Timber,1Fam,2006,Y,1444,2,1,3,7,0,,2,174000
916386090,12003,Corner,Timber,1Fam,2009,Y,1968,2,1,4,8,1,Gd,3,269500
916455170,11316,Corner,Timber,1Fam,2002,Y,1894,2,1,4,8,1,Gd,2,214900
916475110,14191,Inside,Timber,1Fam,2002,Y,1908,2,1,4,9,0,,2,202900
921128020,13214,Inside,Timber,1Fam,2008,Y,2018,2,0,3,10,1,Gd,3,378500
923201020,15300,Inside,Mitchel,1Fam,1965,Y,1264,1,0,2,7,1,TA,2,169000
923202105,10114,Inside,Mitchel,1Fam,2004,Y,1430,2,0,3,7,0,,2,173500
923204150,9400,Corner,Mitchel,Duplex,1971,Y,1824,2,2,4,8,0,,0,139000
923205015,11875,Inside,Mitchel,1Fam,1999,Y,1344,2,0,3,7,1,Gd,2,166500
923225300,1974,Inside,MeadowV,TwnhsE,1973,Y,1092,1,1,3,6,0,,1,83500
923225390,2394,Inside,MeadowV,Twnhs,1973,Y,945,1,0,2,5,1,Po,1,119500
923225440,2592,Inside,MeadowV,TwnhsE,1976,Y,1112,1,1,3,4,0,,1,85000
923226250,1476,Inside,MeadowV,Twnhs,1970,Y,1092,1,1,3,5,0,,0,76000
923226320,1491,Inside,MeadowV,TwnhsE,1972,Y,630,1,0,1,3,0,,0,75500
923228270,1900,Inside,MeadowV,TwnhsE,1970,Y,1092,1,1,3,5,0,,0,88250
923228370,1890,Inside,MeadowV,TwnhsE,1972,Y,1092,1,1,3,5,0,,1,85500
923230190,6953,Inside,Mitchel,1Fam,1971,Y,874,1,0,3,5,0,,1,130000
923251080,26142,CulDSac,Mitchel,1Fam,1962,Y,1188,1,0,3,6,0,,1,157900
923276030,12887,Inside,Mitchel,1Fam,1984,Y,833,1,0,2,5,0,,2,149900
923276250,7700,Inside,Mitchel,Duplex,1985,Y,2432,4,2,4,10,0,,2,159000
923426070,10475,Inside,Mitchel,1Fam,1991,Y,1274,1,1,3,6,0,,2,136000
924100050,10544,Inside,Mitchel,1Fam,1969,Y,1479,2,0,5,8,0,,1,161000
924151040,9892,Inside,Mitchel,1Fam,1994,Y,1803,2,1,3,6,2,TA,2,285000
924152030,12961,Inside,Mitchel,1Fam,1993,Y,1797,2,1,3,7,1,Fa,2,231000
526302110,13008,Inside,NAmes,1Fam,1956,Y,882,1,0,2,5,0,,1,124500
526351100,10200,Inside,NAmes,1Fam,1974,Y,1434,2,0,4,7,1,Gd,2,157000
526355080,13860,Inside,NAmes,1Fam,1972,Y,2704,2,1,4,9,3,TA,2,345000
527105070,10179,Corner,Gilbert,1Fam,1997,Y,1608,2,1,3,7,1,TA,2,189500
527105130,11792,Inside,Gilbert,1Fam,2003,Y,2283,2,1,4,9,1,Gd,3,270000
527107130,8400,Inside,Gilbert,1Fam,1996,Y,1628,2,1,3,7,1,TA,2,189000
527108070,14892,CulDSac,Gilbert,1Fam,2006,Y,1746,2,0,3,7,2,Gd,3,377500
527110020,8530,Inside,Gilbert,1Fam,1995,Y,1474,2,1,3,7,1,TA,2,168500
527127100,7296,CulDSac,StoneBr,TwnhsE,2004,Y,2522,2,0,1,8,1,Gd,2,375000
527131030,5664,Inside,StoneBr,TwnhsE,2000,Y,1659,2,0,2,5,1,Ex,2,278000
527132090,7380,Corner,StoneBr,1Fam,1998,Y,1478,2,0,2,5,0,,2,240000
527146010,8013,Corner,StoneBr,TwnhsE,1995,Y,1734,2,0,2,6,0,,2,239500
527161040,8923,Inside,Gilbert,1Fam,1998,Y,1382,2,1,3,7,1,TA,2,177500
527162110,10141,Corner,Gilbert,1Fam,1998,Y,1718,2,1,3,7,1,TA,2,185000
527162120,7500,Inside,Gilbert,1Fam,1998,Y,1636,2,1,3,7,1,TA,2,191000
527163040,7837,Inside,Gilbert,1Fam,1993,Y,1571,2,1,3,7,1,TA,2,178000
527163070,9765,Corner,Gilbert,1Fam,1993,Y,1470,2,1,3,6,1,TA,2,185000
527163130,8803,Inside,Gilbert,1Fam,1994,Y,1516,2,1,3,7,1,TA,2,181316
527164020,7250,Inside,Gilbert,1Fam,1993,Y,1190,2,0,3,6,1,TA,2,166000
527164060,9636,Corner,Gilbert,1Fam,1992,Y,1593,2,1,3,7,1,TA,2,178000
527164090,8125,Inside,Gilbert,1Fam,1994,Y,1481,2,1,3,6,1,TA,2,174000
527165130,9248,Inside,Gilbert,1Fam,1992,Y,1167,2,0,3,6,0,,2,173000
527166010,10762,CulDSac,Gilbert,1Fam,1999,Y,1983,2,1,3,9,1,TA,2,225000
527180100,11851,Corner,Gilbert,1Fam,1990,Y,1442,2,0,3,5,0,,2,180500
527182110,5814,CulDSac,StoneBr,TwnhsE,1984,Y,1360,1,0,1,4,1,Ex,2,187500
527214050,17423,CulDSac,StoneBr,1Fam,2008,Y,2234,2,0,1,9,1,Gd,3,501837
527254020,11844,Inside,StoneBr,1Fam,2008,Y,2046,2,1,3,7,1,Gd,3,372500
527258020,16158,Inside,StoneBr,1Fam,2005,Y,1530,2,0,3,7,1,Gd,2,260000
527276160,11900,Inside,Gilbert,1Fam,1977,Y,1934,2,1,3,6,1,TA,2,185000
527301320,13005,Corner,NWAmes,1Fam,1980,Y,2353,2,1,4,10,1,TA,2,260000
527302175,17043,CulDSac,NWAmes,1Fam,1979,Y,1586,2,0,3,7,1,TA,2,181000
527326040,11900,Inside,NWAmes,1Fam,1977,Y,1411,2,0,3,6,1,TA,2,82500
527326150,16635,FR2,NWAmes,1Fam,1977,Y,1602,2,0,3,8,1,TA,2,215000
527352150,13250,Inside,NWAmes,1Fam,1978,Y,2050,2,1,4,8,1,TA,2,154000
527353020,10928,Inside,NWAmes,1Fam,1978,Y,1671,2,0,3,7,1,TA,2,200000
527353060,12388,Inside,NWAmes,1Fam,1980,Y,2673,2,1,4,9,1,TA,2,249000
527354100,14115,Inside,NWAmes,1Fam,1980,Y,1472,2,0,3,6,2,TA,2,187500
527354200,11088,Inside,NWAmes,1Fam,1978,Y,1707,2,0,3,7,1,TA,2,184000
527355150,9600,Inside,NWAmes,1Fam,1981,Y,2524,2,1,4,9,1,Gd,2,278000
527356040,11880,Inside,NWAmes,1Fam,1978,Y,1601,2,0,3,7,1,TA,2,157000
527359050,10400,Inside,NWAmes,1Fam,1976,Y,1370,2,0,3,6,1,TA,2,152000
527359180,10304,CulDSac,NWAmes,1Fam,1976,Y,1868,2,1,4,9,1,TA,2,197500
527364030,7000,Inside,Somerst,1Fam,2003,Y,1884,2,1,3,7,1,Ex,2,240900
527365030,8004,Inside,Somerst,1Fam,2009,Y,1935,2,1,3,8,0,,2,263435
527366030,7500,Inside,Somerst,1Fam,2000,Y,1874,2,1,3,7,1,TA,2,220000
527368010,8470,Corner,Somerst,1Fam,2002,Y,1811,2,1,3,7,1,Gd,2,235000
527375100,9373,CulDSac,NWAmes,1Fam,1975,Y,1621,2,0,3,7,2,Fa,2,213000
527375180,10140,Inside,NWAmes,1Fam,1974,Y,1116,2,0,3,6,1,TA,2,167900
527375210,11050,Corner,NWAmes,1Fam,1975,Y,1193,2,0,3,5,1,TA,2,158000
527376100,10140,Inside,NWAmes,1Fam,1974,Y,1350,2,0,3,7,1,TA,2,165000
527378140,10448,Corner,NWAmes,1Fam,1972,Y,2119,2,1,3,7,1,TA,2,158000
527401160,9000,FR2,NAmes,Duplex,1974,Y,1792,2,2,4,8,0,,0,136000
527402220,8750,Inside,NAmes,1Fam,1970,Y,1002,1,0,3,5,0,,2,148500
527403040,7930,Inside,NAmes,1Fam,1969,Y,1026,1,0,3,5,0,,2,156000
527404020,7830,Inside,NAmes,1Fam,1970,Y,1180,1,1,2,6,0,,2,128000
527404030,8510,Inside,NAmes,1Fam,1971,Y,1050,1,1,3,6,0,,1,143000
527405130,7038,Inside,NAmes,1Fam,1970,Y,864,1,0,3,5,0,,2,76500
527405160,6960,Inside,NAmes,1Fam,1970,Y,864,1,0,3,5,0,,2,120500
527405180,8120,Inside,NAmes,1Fam,1970,Y,864,1,0,3,5,0,,2,124500
527425060,10500,FR2,NAmes,1Fam,1971,Y,864,1,0,2,4,0,,2,97000
527425110,9000,FR2,NAmes,1Fam,1971,Y,864,1,0,3,5,0,,2,130000
527450280,1680,Inside,BrDale,Twnhs,1973,Y,987,1,1,2,5,0,,1,111000
527451110,2368,Inside,BrDale,TwnhsE,1970,Y,1365,1,1,3,7,0,,2,125000
527451320,1680,Inside,BrDale,Twnhs,1971,Y,1302,2,1,3,6,0,,1,112000
527451540,1680,Inside,BrDale,Twnhs,1972,Y,987,1,1,2,5,0,,1,97000
527451640,1680,Inside,BrDale,Twnhs,1972,Y,987,1,1,2,5,0,,1,118000
527451650,1680,Inside,BrDale,Twnhs,1972,Y,1302,2,1,3,6,0,,1,119500
527452060,4928,Inside,NPkVill,TwnhsE,1976,Y,958,2,0,2,5,0,,2,143750
527453050,2308,FR2,NPkVill,TwnhsE,1976,Y,1548,2,1,3,7,1,TA,2,146000
527453060,2280,FR2,NPkVill,Twnhs,1976,Y,1456,2,1,3,7,1,TA,2,148500
527453140,2280,FR2,NPkVill,Twnhs,1975,Y,1055,2,0,2,4,1,Fa,2,123000
527454050,2308,Inside,NPkVill,TwnhsE,1974,Y,1322,2,1,3,6,1,Fa,2,147000
527454130,2349,Inside,NPkVill,Twnhs,1977,Y,1456,2,1,3,6,1,TA,2,137900
527455050,2364,Inside,NPkVill,TwnhsE,1978,Y,1548,2,1,3,7,1,TA,2,147000
527455060,2289,Inside,NPkVill,Twnhs,1978,Y,1441,2,1,3,7,1,TA,2,148500
527455080,2364,Inside,NPkVill,TwnhsE,1978,Y,1456,2,1,3,6,1,TA,2,138000
527455090,2104,Inside,NPkVill,TwnhsE,1976,Y,836,1,0,2,5,0,,1,128500
527455240,7150,Inside,NAmes,1Fam,1967,Y,892,1,0,3,5,0,,1,100000
527455280,10710,Inside,NAmes,1Fam,1966,Y,1120,1,0,3,5,1,TA,2,148800
528102040,12456,FR2,NridgHt,1Fam,2006,Y,1718,2,0,3,7,1,Gd,3,337500
528102140,14257,Inside,NridgHt,1Fam,2007,Y,2772,3,1,4,10,3,Gd,3,462000
528104070,13518,Inside,NridgHt,1Fam,2008,Y,3140,3,1,4,11,2,Gd,3,485000
528106020,15431,Inside,NridgHt,1Fam,2008,Y,2402,2,0,2,10,2,Gd,3,555000
528106070,13173,Corner,NridgHt,1Fam,2006,Y,1652,2,0,2,6,2,Ex,2,325000
528108010,14230,Corner,NridgHt,1Fam,2007,Y,1600,2,0,3,7,1,Gd,3,256300
528108020,12704,Inside,NridgHt,1Fam,2008,Y,2042,2,1,3,8,1,Gd,3,253293
528108040,12350,Inside,NridgHt,1Fam,2009,Y,2690,2,1,3,8,1,Gd,3,398800
528108070,11308,Inside,NridgHt,1Fam,2008,Y,2184,2,1,3,10,1,Gd,3,335000
528108130,12350,Inside,NridgHt,1Fam,2008,Y,2020,2,0,3,7,1,Gd,3,404000
528108140,12220,Inside,NridgHt,1Fam,2009,Y,2020,2,1,3,9,1,Gd,3,402861
528110010,13478,Corner,NridgHt,1Fam,2008,Y,2296,2,1,3,10,1,Gd,3,451950
528110020,13693,Inside,NridgHt,1Fam,2007,Y,2674,2,1,2,8,2,Gd,3,610000
528110090,13891,Inside,NridgHt,1Fam,2008,Y,2822,3,1,4,12,1,Gd,3,582933
528112040,11578,Inside,NridgHt,1Fam,2008,Y,1736,2,0,3,7,1,Gd,3,360000
528116010,16870,FR3,NridgHt,1Fam,2004,Y,1782,2,0,3,7,2,Gd,3,296000
528118060,23303,CulDSac,NridgHt,1Fam,2007,Y,2520,2,1,5,10,1,Gd,3,409900
528120020,11146,Inside,NridgHt,1Fam,2006,Y,1717,2,0,3,7,1,Gd,3,255500
528120030,10367,Inside,NridgHt,1Fam,2008,Y,1743,2,0,3,8,1,Gd,3,335000
528120160,9591,Inside,NridgHt,1Fam,2004,Y,1713,2,0,3,7,1,Gd,3,274900
528120170,10872,Inside,NridgHt,1Fam,2006,Y,1531,2,0,2,6,1,Gd,3,300000
528138010,13514,Corner,NridgHt,1Fam,2008,Y,1808,2,0,3,7,1,Gd,3,324000
528142040,8834,Inside,NridgHt,1Fam,2004,Y,2224,2,1,4,10,1,Gd,3,350000
528142090,11362,Inside,NridgHt,1Fam,2004,Y,1836,2,0,3,7,1,Gd,3,280000
528142130,10655,Inside,NridgHt,1Fam,2003,Y,1629,2,0,3,7,1,Gd,3,284000
528142150,12878,Corner,NridgHt,1Fam,2003,Y,1760,2,0,3,8,1,Gd,2,269500
528144020,9541,Inside,NridgHt,1Fam,2009,Y,1502,2,0,3,7,0,,2,233170
528166060,13472,Inside,NridgHt,1Fam,2003,Y,2392,2,0,3,8,1,Ex,3,386250
528166090,15274,Corner,NridgHt,1Fam,2003,Y,2452,2,0,3,10,1,Gd,3,445000
528168030,13262,Inside,NridgHt,1Fam,2003,Y,2400,3,1,4,10,1,Gd,3,290000
528172060,9658,Inside,NridgHt,1Fam,2006,Y,1606,2,0,3,6,1,Gd,3,255900
528174050,6904,Inside,NridgHt,TwnhsE,2005,Y,1358,2,0,2,6,1,Gd,2,213000
528174060,5381,Inside,NridgHt,Twnhs,2005,Y,1306,2,0,1,5,1,Gd,2,196000
528174070,5122,Inside,NridgHt,Twnhs,2005,Y,1306,2,0,1,5,1,Gd,2,184500
528175050,10307,Inside,NridgHt,TwnhsE,2007,Y,1358,2,0,2,6,1,Gd,2,212500
528175060,5001,Inside,NridgHt,Twnhs,2007,Y,1314,2,0,2,6,1,Gd,2,230000
528176030,14836,Inside,NridgHt,1Fam,2004,Y,2492,2,1,2,8,1,Ex,3,552000
528178010,15262,Corner,NridgHt,1Fam,2003,Y,2200,2,1,3,8,1,Gd,3,382500
528180120,7390,Inside,NridgHt,TwnhsE,2008,Y,1884,2,0,2,6,1,Gd,2,320000
528180130,6472,Inside,NridgHt,TwnhsE,2008,Y,1456,2,0,2,6,1,Gd,2,248500
528186010,16770,Corner,NridgHt,1Fam,2002,Y,1712,2,0,3,8,1,Gd,3,286500
528186180,6240,Inside,NridgHt,TwnhsE,2006,Y,1324,2,0,2,6,1,Gd,2,254000
528188020,3480,Inside,NridgHt,TwnhsE,2003,Y,1405,2,0,2,6,1,TA,2,173000
528188060,2268,Inside,NridgHt,Twnhs,2003,Y,1626,2,0,2,6,0,,2,173000
528218090,10928,Inside,Gilbert,1Fam,2005,Y,1456,2,1,3,8,1,Gd,2,184000
528220040,8918,Inside,Gilbert,1Fam,2005,Y,1490,2,1,3,7,1,Gd,2,167800
528221060,12589,Inside,Gilbert,1Fam,2005,Y,1484,2,1,3,8,1,Gd,2,174000
528221070,11911,Inside,Gilbert,1Fam,2005,Y,1560,2,1,3,6,1,Gd,2,174000
528228290,3684,Inside,Blmngtn,TwnhsE,2007,Y,1555,2,0,2,7,1,TA,3,174000
528228295,3635,Inside,Blmngtn,TwnhsE,2007,Y,1569,2,0,1,7,1,TA,3,175900
528228435,3182,Inside,Blmngtn,TwnhsE,2005,Y,1555,2,0,2,7,1,TA,2,192500
528228450,3182,Inside,Blmngtn,TwnhsE,2005,Y,1504,2,0,1,7,1,Gd,2,181000
528228455,3182,Inside,Blmngtn,TwnhsE,2005,Y,1220,2,0,2,5,1,Gd,2,180000
528228460,3182,Inside,Blmngtn,TwnhsE,2005,Y,1145,2,0,2,5,1,Gd,2,160200
528235010,7795,Inside,Gilbert,1Fam,2004,Y,1432,2,1,3,6,1,Gd,2,188500
528235090,8068,Inside,Gilbert,1Fam,2002,Y,2267,2,1,4,8,1,TA,2,200000
528235200,9434,Inside,Gilbert,1Fam,2004,Y,1374,2,1,3,6,1,Gd,2,170000
528240030,7984,Inside,Gilbert,1Fam,2004,Y,1630,2,1,3,7,1,Gd,2,189500
528240060,7750,Inside,Gilbert,1Fam,2002,Y,1419,2,1,3,7,1,TA,2,184100
528240150,10125,Inside,Gilbert,1Fam,2004,Y,1594,2,1,3,7,1,Gd,2,195500
528250020,8965,Inside,Gilbert,1Fam,2003,Y,1489,2,1,3,8,1,Gd,2,192000
528250040,8174,Inside,Gilbert,1Fam,2003,Y,1342,2,1,3,7,1,TA,2,178000
528253010,5063,Inside,NridgHt,Twnhs,2007,Y,1314,2,0,2,6,1,Gd,2,207500
528275070,8795,Inside,Gilbert,1Fam,2000,Y,2256,2,1,4,8,1,TA,2,236000
528275160,12891,Corner,Gilbert,1Fam,2002,Y,2004,2,1,4,8,1,Gd,3,257500
528280230,12224,Corner,Gilbert,1Fam,2000,Y,2054,2,1,3,7,1,TA,2,244000
528290030,9734,Inside,Gilbert,1Fam,2004,Y,1374,2,1,3,7,0,,2,167000
528290120,8123,Inside,Gilbert,1Fam,2000,Y,1800,2,1,3,7,1,TA,2,179000
528290180,8433,Inside,Gilbert,1Fam,2000,Y,1514,2,1,3,7,1,TA,2,190000
528290190,7750,Inside,Gilbert,1Fam,1999,Y,1430,2,1,3,7,1,TA,2,156000
528292030,15896,CulDSac,Gilbert,1Fam,1999,Y,2312,2,1,4,8,1,TA,3,245000
528292040,24682,CulDSac,Gilbert,1Fam,1999,Y,1675,2,1,3,7,1,TA,2,181000
528292070,8755,FR2,Gilbert,1Fam,1999,Y,2060,2,1,3,8,1,TA,2,214000
528294050,7848,Inside,Gilbert,1Fam,1999,Y,1430,2,1,3,7,1,TA,2,168000
528315090,9430,Inside,NoRidge,1Fam,1999,Y,2365,2,1,3,8,1,Gd,3,337000
528321010,15138,Inside,NoRidge,1Fam,1995,Y,2794,2,1,4,9,1,TA,3,403000
528327070,12720,Inside,NoRidge,1Fam,2000,Y,2687,2,1,4,10,2,TA,3,327000
528344040,16545,Inside,NoRidge,1Fam,1998,Y,2450,2,1,3,7,1,TA,3,340000
528344100,12203,Corner,NoRidge,1Fam,1998,Y,2612,2,1,4,8,1,TA,3,336000
528354050,10208,Inside,NoRidge,1Fam,1996,Y,2344,2,1,3,7,1,TA,3,265000
528363050,10750,CulDSac,NoRidge,1Fam,1994,Y,2063,2,0,3,7,2,Gd,3,315000
528365070,9900,Inside,NoRidge,1Fam,1993,Y,2646,2,1,4,9,1,TA,3,260000
528385050,9085,Inside,NoRidge,1Fam,1995,Y,2061,2,1,3,7,1,TA,2,260000
528387030,11692,Inside,NoRidge,1Fam,1993,Y,2232,2,1,3,8,1,TA,2,263550
528390100,46589,CulDSac,NoRidge,1Fam,1994,Y,2448,2,1,4,8,1,TA,3,402000
528390210,29959,FR2,NoRidge,1Fam,1994,Y,1850,2,1,3,7,1,Gd,2,248000
528427020,9612,Inside,Somerst,1Fam,2008,Y,1468,2,0,3,6,1,Gd,3,244600
528431020,11194,Inside,Somerst,1Fam,2008,Y,1696,2,0,3,7,0,,3,275000
528431070,10206,Inside,Somerst,1Fam,2008,Y,1658,2,1,3,7,1,Gd,3,257500
528435030,9262,Inside,Somerst,1Fam,2008,Y,1578,2,0,3,7,1,Gd,3,287090
528435050,10130,Inside,Somerst,1Fam,2007,Y,1702,2,0,3,7,1,Gd,3,275500
528439060,9139,Inside,Somerst,1Fam,2006,Y,1432,2,0,3,7,1,Gd,2,245000
528441020,9675,Inside,Somerst,1Fam,2005,Y,1971,2,1,3,8,1,Gd,2,253000
528441090,11128,Corner,Somerst,1Fam,2005,Y,2490,2,0,2,9,2,Gd,3,468000
528456180,8640,Inside,Somerst,1Fam,2009,Y,1852,2,1,3,7,1,TA,2,252678
528456220,9000,Inside,Somerst,1Fam,2008,Y,1590,2,1,3,6,0,,2,210000
528456240,7862,Inside,Somerst,1Fam,2009,Y,1218,2,0,2,4,0,,2,208300
528458020,7993,Inside,Somerst,1Fam,2008,Y,1436,2,0,3,6,0,,2,225000
528458040,8640,Inside,Somerst,1Fam,2009,Y,1314,2,0,3,6,0,,2,229456
528458060,8640,Inside,Somerst,1Fam,2008,Y,1402,2,0,3,7,0,,2,229800
528458140,12606,Inside,Somerst,1Fam,2007,Y,1530,2,0,3,7,1,Gd,3,250000
528458160,9187,Inside,Somerst,1Fam,2009,Y,1766,2,1,2,7,1,Gd,3,370878
528458180,7500,Inside,Somerst,1Fam,2006,Y,1448,2,0,2,6,1,Gd,2,238500
528477050,11003,Inside,Somerst,1Fam,2008,Y,2007,2,1,3,10,1,Ex,3,310000
528477070,10603,Inside,Somerst,1Fam,2006,Y,1795,2,1,3,8,1,Gd,3,270000
528480040,10574,Inside,Somerst,1Fam,2005,Y,1953,2,1,3,9,1,Gd,3,252000
528480130,8125,Inside,Somerst,1Fam,2006,Y,1550,2,0,2,7,0,,2,241000
528480170,8125,Corner,Somerst,1Fam,2008,Y,1836,2,0,3,8,1,Gd,2,264500
528482040,10625,Inside,Somerst,1Fam,2006,Y,1662,2,0,3,8,1,Gd,3,291000
528482130,9375,Inside,Somerst,1Fam,2003,Y,2094,2,1,4,8,1,Gd,2,263000
528488100,7500,Inside,Somerst,1Fam,2004,Y,1221,2,0,2,6,0,,2,185000
528490040,8736,Inside,Somerst,1Fam,2003,Y,1553,2,0,3,6,0,,2,234500
528490070,8127,Inside,Somerst,1Fam,2003,Y,1653,2,1,3,6,0,,2,209000
531363010,9605,Corner,SawyerW,1Fam,2007,Y,1218,1,1,3,6,0,,2,159000
531363030,7500,Inside,SawyerW,1Fam,2006,Y,1141,1,1,3,6,0,,2,152000
531363050,7500,Inside,SawyerW,1Fam,2004,Y,1158,1,1,3,5,0,,0,143500
531369010,10628,Corner,SawyerW,1Fam,2004,Y,1812,2,1,3,8,0,,2,193000
531369020,10141,Inside,SawyerW,1Fam,2004,Y,1512,2,0,3,6,0,,3,203000
531371050,10083,Inside,SawyerW,1Fam,2003,Y,1200,2,0,2,5,0,,2,184900
531375040,13072,Inside,SawyerW,1Fam,2004,Y,1114,1,1,3,6,0,,2,159000
531375090,13072,Inside,SawyerW,1Fam,2004,Y,1114,1,1,3,6,0,,0,142000
531375130,12450,Inside,SawyerW,1Fam,2003,Y,1114,2,0,3,6,0,,2,153000
531376090,7328,Inside,SawyerW,1Fam,2008,Y,1450,2,0,2,6,0,,3,224243
531379050,11492,CulDSac,SawyerW,1Fam,1996,Y,2122,2,1,4,8,1,TA,2,220000
531382070,10994,Corner,SawyerW,1Fam,2005,Y,1844,2,0,2,7,1,Gd,2,257000
531385020,8529,Inside,SawyerW,1Fam,2001,Y,1434,2,0,3,6,1,TA,2,189000
531450120,7703,Inside,SawyerW,1Fam,1992,Y,1730,2,1,3,6,0,,2,171500
531452010,10762,Corner,SawyerW,TwnhsE,1980,Y,1217,1,1,3,6,1,TA,1,120000
531452070,7175,Inside,SawyerW,TwnhsE,1990,Y,1332,2,0,2,5,0,,2,145000
531452260,9109,Inside,SawyerW,1Fam,1994,Y,1540,2,1,3,6,0,,2,184000
531453100,10274,CulDSac,SawyerW,1Fam,1986,Y,1400,2,1,3,6,0,,2,162000
531475220,8250,Inside,SawyerW,Duplex,1981,Y,1882,2,0,4,8,2,TA,2,160000
531477020,8400,Inside,SawyerW,1Fam,1950,Y,841,1,0,2,4,0,,1,82000
531479020,9000,Corner,SawyerW,1Fam,1928,N,784,1,0,2,5,0,,2,76000
532353020,9750,Inside,Sawyer,1Fam,1962,Y,980,1,0,3,5,0,,2,110000
532353130,7064,Inside,Sawyer,1Fam,1977,Y,980,1,0,3,6,0,,2,135000
532354160,8499,Corner,Sawyer,1Fam,1961,Y,864,1,0,3,5,0,,2,141000
532354230,9079,Inside,Sawyer,1Fam,1961,Y,864,1,0,2,5,0,,1,122000
532376070,9316,Inside,Sawyer,1Fam,1965,Y,1020,2,0,3,5,0,,1,124100
532376110,7791,Inside,Sawyer,1Fam,1963,Y,912,1,0,3,6,0,,1,129000
532377130,10000,Corner,Sawyer,1Fam,1961,Y,1144,1,0,3,6,1,TA,1,131400
532378120,8281,Inside,Sawyer,1Fam,1965,Y,864,1,0,3,5,1,Po,1,62383
532378180,7150,Inside,Sawyer,1Fam,1962,Y,912,1,0,3,6,0,,1,123000
532478020,15676,Inside,Veenker,1Fam,1980,Y,2014,2,0,2,6,2,Gd,3,275000
533135020,11949,Inside,NoRidge,1Fam,1991,Y,1755,2,1,3,7,1,TA,2,235000
533206020,2880,Inside,Somerst,Twnhs,2004,Y,3005,2,1,3,9,1,TA,3,280750
533210010,3951,Corner,Somerst,TwnhsE,2009,Y,1224,2,1,2,4,0,,2,164500
533210020,3000,Inside,Somerst,TwnhsE,2009,Y,1224,2,1,2,4,0,,2,173733
533213010,3830,Inside,Somerst,TwnhsE,2008,Y,1726,2,1,2,6,1,Gd,2,222000
533213020,4217,Inside,Somerst,TwnhsE,2008,Y,1256,1,1,1,5,1,Gd,2,195000
533213040,3230,Inside,Somerst,TwnhsE,1999,Y,1471,2,1,3,6,0,,2,172500
533221040,2998,Inside,Somerst,TwnhsE,2000,Y,1512,2,1,2,4,0,,2,180000
